strategy,symbol,sessions,trades,trades_per_session,win_rate,expectancy_pct,expectancy_bps,gross_bps,cost_bps,payoff_ratio,profit_factor,t_stat,p_value,kelly,suggested_size,stdev_pct,trades_needed,avg_bars_held,bonferroni_t_bar,clears_bar
MACD trend,AAPL,382,734,1.9214659685863875,0.31607629427792916,-0.03811496507447567,-3.811496507447567,0.1885034925524331,4.0,1.6304467721435745,0.7535132492775085,-2.397337701047273,0.016514695338417873,0.0,0.0,0.4307391442093139,,10.039509536784742,3.5248461468124797,False
MACD trend,NVDA,382,734,1.9214659685863875,0.33242506811989103,-0.037772458315740644,-3.7772458315740645,0.2227541684259351,4.0,1.6142786629427508,0.8038448852204718,-1.5824473665579635,0.11354747882475946,0.0,0.0,0.6466868152929612,,9.739782016348775,3.5248461468124797,False
MACD trend,AMD,382,718,1.8795811518324608,0.3384401114206128,-0.050200633291812374,-5.020063329181237,-1.0200633291812375,4.0,1.5840625211560653,0.8103730371387871,-1.5727136358166398,0.11578514101328508,0.0,0.0,0.855306486731412,,10.096100278551532,3.5248461468124797,False
MACD trend,TSLA,382,717,1.8769633507853403,0.3668061366806137,-0.022648376335717577,-2.2648376335717577,1.7351623664282438,4.0,1.5709083928394387,0.9100196196404677,-0.714377858232874,0.4749935597005073,0.0,0.0,0.8489237138207345,,10.299860529986052,3.5248461468124797,False
MACD trend,MSFT,382,708,1.8534031413612566,0.3305084745762712,-0.02996759048562927,-2.996759048562927,1.0032409514370726,4.0,1.5502668993291924,0.765321633846057,-2.146217979146834,0.03185559181118114,0.0,0.0,0.3715306312766814,,10.225988700564972,3.5248461468124797,False
MACD trend,ALL,3056,5796,1.8965968586387434,0.33747412008281574,-0.026419814068498016,-2.6419814068498018,0.5800475786574443,,1.6380359417959582,0.8343745578523163,-3.495930859067433,0.00047241109126150427,0.0,0.0,0.5753486660805781,,9.989648033126294,3.5248461468124797,False
RSI mean reversion,SPY,382,172,0.450261780104712,0.5523255813953488,-0.06011883252989856,-6.011883252989856,-4.421883252989858,1.59,0.5555346111766666,0.685399844958225,-1.391893215500222,0.1639547366259273,0.0,0.0,0.5664594727203112,,30.47093023255814,3.5248461468124797,False
RSI mean reversion,QQQ,382,182,0.47643979057591623,0.6208791208791209,-0.01564617550857868,-1.5646175508578681,0.5553824491421316,2.12,0.5679721903640045,0.9301573552338044,-0.29660244191749713,0.7667700463449183,0.0,0.0,0.7116544499428535,,31.32967032967033,3.5248461468124797,False
RSI mean reversion,IWM,382,188,0.49214659685863876,0.526595744680851,-0.051172849472624016,-5.117284947262402,-3.0172849472624015,2.1,0.7180640874354588,0.7987454455742744,-0.9876114492613359,0.32334297685134095,0.0,0.0,0.7104481851947266,,32.952127659574465,3.5248461468124797,False
RSI mean reversion,AAPL,382,176,0.4607329842931937,0.4943181818181818,-0.08618466295286917,-8.618466295286916,-4.618466295286916,4.0,0.7443667548182559,0.7276394120133512,-1.3003397326673607,0.19348455586470825,0.0,0.0,0.8792846439032304,,36.11931818181818,3.5248461468124797,False
RSI mean reversion,NVDA,382,185,0.48429319371727747,0.5945945945945946,0.08435837408100712,8.435837408100712,12.435837408100712,4.0,0.8488703360488412,1.245009826204967,1.046807038049346,0.2951885836924748,0.11701234417410206,0.029253086043525514,1.0960930673200182,1324.0,34.016216216216215,3.5248461468124797,False
