series,deposit_at,end,t2007,t2009,diff,n2007,n2009,ratio,err,err_2007_only,err_ratio
GSPC_PRICE_ONLY,open,2019-07,275692.97779161873,231634.29927651584,44058.67851510289,145,126,1.1902079210752263,37327.27706813457,28692.97779161873,0.08258460268957601
GSPC_PRICE_ONLY,open,2019-08,277519.67877930147,233328.8846284062,44190.794150895264,146,127,1.1893927287282602,40848.56340770767,30519.678779301466,0.08176941034260987
GSPC_PRICE_ONLY,open,2019-09,271879.47098257154,228746.0290783896,43133.441904181935,147,128,1.1885647680004117,30625.500060961145,24879.47098257154,0.08094144961476135
GSPC_PRICE_ONLY,open,2019-10,279859.1445620047,235618.3835073161,44240.76105468863,148,129,1.187764470650122,45477.528069320804,32859.144562004716,0.08014115226447172
GSPC_PRICE_ONLY,open,2019-11,287146.3148201007,241911.66379432005,45234.65102578068,149,130,1.1869883010859716,59057.978614420776,40146.31482010073,0.07936498270032133
GSPC_PRICE_ONLY,open,2019-12,296912.10552200984,250296.56446595208,46615.54105605776,150,131,1.1862412340957196,77208.66998796191,49912.105522009835,0.07861791571006926
GSPC_PRICE_ONLY,open,2020-01,307433.7510703979,259323.30074413115,48110.45032626676,151,132,1.1855230524531088,96757.05181452906,60433.751070397906,0.07789973406745854
GSPC_PRICE_ONLY,open,2020-02,307580.0491019011,259603.1949927244,47976.854109176726,152,133,1.1848084115856945,97183.24409462552,60580.049101901124,0.07718509320004419
GSPC_PRICE_ONLY,open,2020-03,283733.42140507774,239632.18613267608,44101.23527240165,153,134,1.1840371946028332,53365.60753775382,36733.42140507774,0.07641387621718287
GSPC_PRICE_ONLY,open,2020-04,239306.01037180386,202265.64558788197,37040.36478392189,154,135,1.1831273159426785,28428.344040314172,7693.989628196141,0.07550399755702819
GSPC_PRICE_ONLY,open,2020-05,275847.2750504188,233305.74710501818,42541.52794540062,155,136,1.1823423917896516,39153.02215543698,28847.2750504188,0.0747190734040013
GSPC_PRICE_ONLY,open,2020-06,293162.0321707828,248104.4210201682,45057.6111506146,156,137,1.1816074496590767,71266.453190951,46162.0321707828,0.0739841312734264
GSPC_PRICE_ONLY,open,2020-07,300639.25893881754,254586.1288156832,46053.13012313435,157,138,1.1808941058076112,85225.38775450073,53639.25893881754,0.07327078742196091
GSPC_PRICE_ONLY,open,2020-08,319288.96990277024,270532.1861100264,48756.78379274387,158,139,1.1802254456071053,119821.15601279662,72288.96990277024,0.07260212722145498
GSPC_PRICE_ONLY,open,2020-09,341571.2694742943,289564.58801318693,52006.68146110739,159,140,1.1796030440667662,161135.85748748126,94571.26947429433,0.07197972568111588
GSPC_PRICE_ONLY,open,2020-10,330732.21880433004,280528.11792308924,50204.100881240796,160,141,1.1789628121877072,141260.3367274193,83732.21880433004,0.07133949380205684
GSPC_PRICE_ONLY,open,2020-11,322973.2257123165,274098.71217638877,48874.51353592775,161,142,1.178309898459048,127071.93788870529,75973.22571231652,0.07068658007339779
GSPC_PRICE_ONLY,open,2020-12,358235.13431202905,304175.8748519455,54059.25946008356,162,143,1.1777236918818639,192411.00916397455,111235.13431202905,0.07010037349621356
GSPC_PRICE_ONLY,open,2021-01,370902.26314069785,315082.382557523,55819.880583174876,163,144,1.1771596372037212,215984.64569822082,123902.26314069785,0.06953631881807087
GSPC_PRICE_ONLY,open,2021-02,368607.6216917126,313283.57656311133,55324.045128601254,164,145,1.1765941443070067,211891.19825482392,121607.62169171259,0.0689708259213564
GSPC_PRICE_ONLY,open,2021-03,380607.06847533316,323632.1245198063,56974.94395552686,165,146,1.1760484810958252,234239.19299513946,133607.06847533316,0.06842516271017485
GSPC_PRICE_ONLY,open,2021-04,396491.5662302287,337288.4886018604,59203.07762836828,166,147,1.1755265288589565,263780.0548320891,149491.5662302287,0.06790321047330616
GSPC_PRICE_ONLY,open,2021-05,417272.5459119544,355115.8244348735,62156.72147708095,167,148,1.1750322491992473,302388.3703468279,170272.54591195442,0.067408930813597
GSPC_PRICE_ONLY,open,2021-06,420715.2781349368,358194.6884189446,62520.58971599222,168,149,1.1745435980414878,308909.9665538814,173715.27813493682,0.06692027965583747
GSPC_PRICE_ONLY,open,2021-07,430117.5665086301,366348.3508182832,63769.2156903469,169,150,1.1740671564316059,326465.91732691333,183117.56650863012,0.06644383804595555
GSPC_PRICE_ONLY,open,2021-08,441731.65461378085,376388.7945842179,65342.86002956296,170,151,1.1736046900698642,348120.44919799874,194731.65461378085,0.06598137168421392
GSPC_PRICE_ONLY,open,2021-09,454954.5829010407,387803.6543668012,67150.92853423947,171,152,1.173157028764678,372758.2372678419,207954.58290104067,0.06553371037902767
GSPC_PRICE_ONLY,open,2021-10,434693.6678390533,370680.8331751873,64012.83466386603,172,153,1.1726898963605517,335374.5010142406,187693.66783905332,0.06506657797490134
GSPC_PRICE_ONLY,open,2021-11,465242.0705313069,396877.9486137675,68364.12191753939,173,154,1.1722547754450066,392120.0191450744,218242.0705313069,0.06463145705935625
GSPC_PRICE_ONLY,open,2021-12,465454.9693693604,397206.5065531901,68248.4628161703,174,155,1.1718211099017612,392661.47592255054,218454.96936936042,0.06419779151611094
GSPC_PRICE_ONLY,open,2022-01,484184.0384619932,413336.0079274393,70848.03053455392,175,156,1.1714054163579941,427520.0463894325,237184.03846199322,0.0637820979723438
GSPC_PRICE_ONLY,open,2022-02,458982.29164202575,391968.22094773495,67014.0706942908,176,157,1.1709681221917898,380950.5125897607,211982.29164202575,0.0633448038061395
GSPC_PRICE_ONLY,open,2022-03,444096.1654746959,379401.5611332947,64694.604341401195,177,158,1.17051749641766,353497.7266079906,197096.1654746959,0.06289417803200958
GSPC_PRICE_ONLY,open,2022-04,463130.15415100945,395808.41214706097,67321.74200394849,178,159,1.170086688250919,388938.5662980704,216130.15415100945,0.06246336986526879
GSPC_PRICE_ONLY,open,2022-05,422338.1560732444,361091.4020337018,61246.75403954263,179,160,1.1696156532517668,313429.5581069462,175338.1560732444,0.06199233486611644
GSPC_PRICE_ONLY,open,2022-06,425298.2030698698,363767.2063812035,61530.99668866629,180,161,1.1691493779793496,319065.40945107327,178298.20306986978,0.06152605959369928
GSPC_PRICE_ONLY,open,2022-07,388503.09391336294,332440.1916571924,56062.90225617052,181,162,1.1686405665232613,250943.28557055537,141503.09391336294,0.061017248137611
GSPC_PRICE_ONLY,open,2022-08,423552.84523134865,362576.39682871464,60976.44840263401,182,163,1.1681754491907537,316129.2420600633,176552.84523134865,0.060552130805103355
GSPC_PRICE_ONLY,open,2022-09,406461.85703902657,348089.8633590595,58371.99367996707,183,164,1.1676923111655095,284551.72039808606,159461.85703902657,0.06006899277985922
GSPC_PRICE_ONLY,open,2022-10,373704.73247842473,320180.5999873517,53524.13249107305,184,165,1.1671685682804875,223885.33246577642,126704.73247842473,0.05954524989483723
GSPC_PRICE_ONLY,open,2022-11,404935.25115125946,347081.330605356,57853.92054590344,185,166,1.1666869273694396,282016.5817566155,157935.25115125946,0.05906360898378926
GSPC_PRICE_ONLY,open,2022-12,425171.21432016237,364569.0127055359,60602.20161462645,186,167,1.1662297109808812,319740.2270256983,178171.21432016237,0.05860639259523093
GSPC_PRICE_ONLY,open,2023-01,401844.61214821826,344709.82695259905,57134.78519561922,187,168,1.165747480136317,276554.4391008173,154844.61214821826,0.0581241617506667
GSPC_PRICE_ONLY,open,2023-02,425451.75718822057,365102.65895542584,60349.09823279473,188,169,1.1652935051348463,320554.4161436464,178451.75718822057,0.057670186749195995
GSPC_PRICE_ONLY,open,2023-03,415295.0800371076,356528.5241113275,58766.55592578009,189,170,1.164829885833847,301823.60414843506,168295.08003710757,0.05720656744819674
GSPC_PRICE_ONLY,open,2023-04,430845.4133789079,370019.9046285645,60825.508750343404,190,171,1.1643844236201337,330865.3180074724,183845.4133789079,0.05676110523448341
GSPC_PRICE_ONLY,open,2023-05,438629.14810798,376845.93131825613,61783.2167897239,191,172,1.1639482123996885,345475.07942623616,191629.14810798003,0.056324894014038174
GSPC_PRICE_ONLY,open,2023-06,441338.671728756,379314.6595679877,62024.01216076827,192,173,1.1635159902108956,350653.3312967437,194338.671728756,0.055892671825245266
GSPC_PRICE_ONLY,open,2023-07,470556.5233853886,404566.88462895824,65989.63875643036,193,174,1.1631118147916424,405123.40801434685,223556.5233853886,0.05548849640599207
GSPC_PRICE_ONLY,open,2023-08,485127.1890201858,417234.43495577545,67892.75406441034,194,175,1.162720879142218,432361.62397596124,238127.1890201858,0.055097560756567576
GSPC_PRICE_ONLY,open,2023-09,481017.22109124175,413839.59865360643,67177.62243763532,195,176,1.1623276811986873,424856.8197448482,234017.22109124175,0.05470436281303703
GSPC_PRICE_ONLY,open,2023-10,455890.71405151486,392361.8520918253,63528.86195968959,196,177,1.1619139618721694,378252.56614334014,208890.71405151486,0.05429064348651913
GSPC_PRICE_ONLY,open,2023-11,448032.56850154005,385738.09866372996,62294.46983781009,197,178,1.161494210848267,363770.66716527,201032.56850154005,0.05387089246261678
GSPC_PRICE_ONLY,open,2023-12,487227.5462091391,419622.44483684114,67605.10137229797,198,179,1.161109354859663,436849.99104598025,240227.5462091391,0.05348603647401262
GSPC_PRICE_ONLY,open,2024-01,508079.2090893423,437719.59662286093,70359.61246648134,199,180,1.1607412896505596,475798.8057122032,261079.20908934227,0.05311797126490925
GSPC_PRICE_ONLY,open,2024-02,521489.9167525397,449411.6498597486,72078.26689279109,200,181,1.1603836191502492,500901.5666122883,274489.9167525397,0.05276030076459892
GSPC_PRICE_ONLY,open,2024-03,547957.6923824319,472359.37060449884,75598.3217779331,201,182,1.1600440818633209,550317.0629869308,300957.69238243194,0.05242076347767055
GSPC_PRICE_ONLY,open,2024-04,566095.5588957584,488132.8320455491,77962.72685020923,202,183,1.1597162119243278,584228.3909413074,319095.55889575835,0.05209289353867752
GSPC_PRICE_ONLY,open,2024-05,542446.8531781221,467878.7481031194,74568.1050750027,203,184,1.1593748495252623,540325.6012812415,295446.8531781221,0.05175153113961195
GSPC_PRICE_ONLY,open,2024-06,572367.1260847161,493823.4611253453,78543.66495937074,204,185,1.159052113037283,596190.5872100614,325367.12608471606,0.05142879465163275
GSPC_PRICE_ONLY,open,2024-07,592160.6125230131,511037.9921433242,81122.62037968892,205,186,1.1587408795957728,633198.6046663374,345160.61252301314,0.05111756121012245
GSPC_PRICE_ONLY,open,2024-08,600386.3345266912,518273.8315194225,82112.50300726871,206,187,1.1584345919348071,648660.1660461137,353386.33452669124,0.05081127354915682
GSPC_PRICE_ONLY,open,2024-09,610715.4992259489,527327.0826604095,83388.41656553943,207,188,1.1581341435088786,668042.5818863584,363715.49922594894,0.05051082512322824
GSPC_PRICE_ONLY,open,2024-10,626249.5788407748,540876.6475759131,85372.93126486172,208,189,1.1578417771362175,697126.226416688,379249.57884077483,0.050218458750567185
GSPC_PRICE_ONLY,open,2024-11,623496.0637815655,538634.8272051772,84861.23657638836,209,190,1.157548736714091,692130.8909867427,376496.0637815655,0.049925418328440774
GSPC_PRICE_ONLY,open,2024-12,659018.4901494106,569458.5618548673,89559.9282945433,210,191,1.1572720726207444,758477.0520042778,412018.49014941056,0.04964875423509407
GSPC_PRICE_ONLY,open,2025-01,645087.1814852288,557556.4025291277,87530.77895610116,211,192,1.156989998785869,732643.5840143565,398087.1814852288,0.04936668040021863
GSPC_PRICE_ONLY,open,2025-02,653342.0589384799,564826.8780396024,88515.18089887744,212,193,1.1567120552160963,748168.9369780823,406342.05893847987,0.04908873683044601
GSPC_PRICE_ONLY,open,2025-03,654197.6121641094,565702.0010023838,88495.6111617256,213,194,1.1564350329412263,749899.6131664931,407197.61216410936,0.04881171455557598
GSPC_PRICE_ONLY,open,2025-04,614553.635863436,531556.0782804638,82997.55758297222,214,195,1.1561407365549499,676109.7141438999,367553.63586343604,0.04851741816929955
GSPC_PRICE_ONLY,open,2025-05,618584.9805085683,535178.0295267844,83406.95098178391,215,196,1.1558489817968314,683763.0100353528,371584.98050856835,0.04822566341118106
GSPC_PRICE_ONLY,open,2025-06,649445.6747647568,562012.454894161,87433.21987059584,216,197,1.1555716765868853,741458.1296589178,402445.6747647568,0.047948358201235
GSPC_PRICE_ONLY,open,2025-07,682448.3118301154,590706.6583034053,91741.65352671011,217,198,1.1553083112186433,803154.9701335207,435448.3118301154,0.04768499283299299
GSPC_PRICE_ONLY,open,2025-08,694481.5104260363,601256.6619593842,93224.8484666521,218,199,1.155050005039195,825738.1723854205,447481.5104260363,0.04742668665354466
GSPC_PRICE_ONLY,open,2025-09,708099.1466825248,613180.5494113914,94918.59727113345,219,200,1.1547971431289665,851279.6960939162,461099.1466825248,0.04717382474331622
GSPC_PRICE_ONLY,open,2025-10,738236.1024471974,639411.7823929044,98824.32005429303,220,201,1.1545550500875312,907647.8848401018,491236.1024471974,0.04693173170188092
GSPC_PRICE_ONLY,open,2025-11,763316.2802227618,661268.4559432378,102047.82427952404,221,202,1.1543213249662156,954584.7361659996,516316.2802227618,0.04669800658056533
GSPC_PRICE_ONLY,open,2025-12,756550.3782863772,655540.7781568017,101009.60012957547,222,203,1.1540859142486701,942091.1564431789,509550.3782863772,0.04646259586301982
GSPC_PRICE_ONLY,open,2026-01,764859.0150392533,662873.61409444,101985.40094481327,223,204,1.1538534628266006,957732.6291336933,517859.0150392533,0.046230144440950305
GSPC_PRICE_ONLY,open,2026-02,770143.6553803339,667586.9455347985,102556.70984553534,224,205,1.1536230007664066,967730.6009151324,523143.6553803339,0.045999682380756246
GSPC_PRICE_ONLY,open,2026-03,760868.5701221947,659680.1490758922,101188.42104630254,225,206,1.1533901257875525,950548.7191980869,513868.5701221947,0.0457668074019022
GSPC_PRICE_ONLY,open,2026-04,732010.7580264518,634793.1474203548,97217.61060609703,226,207,1.15314848782027,896803.9054468066,485010.7580264518,0.045525169434619706
GSPC_PRICE_ONLY,open,2026-05,808704.2062667678,701433.8251299487,107270.38113681914,227,208,1.1529301514892671,1040138.0313967165,561704.2062667678,0.04530683310361683
GSPC_PRICE_ONLY,open,2026-06,848577.0145186814,736150.3587826602,112426.65573602123,228,209,1.1527224083975673,1114727.3733013417,601577.0145186814,0.04509909001191703
GSPC_PRICE_ONLY,open,2026-07,837999.3173536558,727106.5728020266,110892.74455162918,229,210,1.1525123670994823,1095105.8901556823,590999.3173536558,0.044889048713832036
GSPC_PRICE_ONLY,open,2026-08,841905.871531146,730628.5016424131,111277.36988873291,230,211,1.1523036257668398,1102534.373173559,594905.871531146,0.044680307381189444
GSPC_PRICE_ONLY,open,2026-09,857567.0665637386,744351.8800166119,113215.18654712674,231,212,1.1520990133652917,1131918.9465803504,610567.0665637386,0.044475694979641434
