start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1994-08-31,2014-07-31,546667.2400635474,539799.3249348757,0.07651265166655619,0.07540811646980528,-0.47324405487189825,-0.3687256085476146,0.9874367537958314,False,1,143
1994-09-30,2014-08-31,563403.0566554987,557113.6998200098,0.07914062288486723,0.07816335638408956,-0.4727234014134415,-0.36716604331157876,0.9888368428939237,False,1,142
1994-10-31,2014-09-30,550288.3836369737,545843.7980337121,0.07708880354348158,0.07638104124308853,-0.4721740019962719,-0.3664300779858216,0.9919231702223362,False,1,141
1994-11-30,2014-10-31,558487.5800564365,554799.893613283,0.07837788094851073,0.077800731271084,-0.47162063439580626,-0.36479242558053737,0.9933970126197242,False,1,140
1994-12-31,2014-11-30,567929.5387838715,565090.4697767085,0.07983648147016265,0.07940075466347851,-0.47102873048140304,-0.36303145655616964,0.9950010189411131,False,1,139
1995-01-31,2014-12-31,561060.5891114617,559150.4475000914,0.07877806675611332,0.0784811742555116,-0.47042701882206905,-0.36124664832045605,0.9965954806870407,False,1,138
1995-02-28,2015-01-31,539081.8920977501,538083.9997881309,0.07529183024156416,0.07512979735904546,-0.4698221413312371,-0.35946079783259677,0.9981489040454761,False,1,137
1995-03-31,2015-02-28,564805.4137760784,564594.0244045105,0.07935687112969725,0.07932431243922933,-0.46922196952212303,-0.3577005367743825,0.9996257306208264,False,1,136
1995-04-30,2015-03-31,550914.7263001291,552279.972360433,0.07718803032093846,0.07740388068810922,-0.46862145093047725,-0.35691501268325176,1.002478144066819,True,1,135
1995-05-31,2015-04-30,551344.3793570487,554225.5086712941,0.07725602430224399,0.07771045114513875,-0.4680207638078654,-0.3561511211222089,1.0052256437575464,True,1,134
1995-06-30,2015-05-31,553711.0582777149,558039.2009981214,0.0776295027672369,0.07830793347608145,-0.46742609785412925,-0.35542195884434713,1.007816608781246,True,1,133
1995-07-31,2015-06-30,538580.629373215,544145.5156040938,0.0752104795934101,0.07610890404183768,-0.46682821632193106,-0.3547068169364618,1.0103325034867203,True,1,132
1995-08-31,2015-07-31,545433.7293624063,552373.955114637,0.0763154174289109,0.077418717806506,-0.4662331108405745,-0.3540183193882267,1.0127242328052275,True,1,131
1995-09-30,2015-08-31,508466.4936154542,516164.2524651482,0.07016125596872747,0.07148323855193306,-0.4656228770799067,-0.3533183989847878,1.0151391663882492,True,1,130
1995-10-31,2015-09-30,492073.6700032252,500627.78933284275,0.06726941873640913,0.06879174477996464,-0.4650209612673101,-0.35265641896380917,1.0173838184220698,True,1,129
1995-11-30,2015-10-31,529414.3670571909,539835.2329168343,0.07370776229490161,0.07541393213190228,-0.4644000750780173,-0.35197565495998095,1.019683760978322,True,1,128
1995-12-31,2015-11-30,527025.6008426276,538518.4249270696,0.07331136165678043,0.07520037844203142,-0.46378882783711584,-0.35133495672357207,1.0218069559923975,True,1,127
1996-01-31,2015-12-31,514845.376206674,527133.6322482066,0.07125831808692307,0.07332933219348736,-0.46317292800072907,-0.3507048006001765,1.0238678574372586,True,1,126
1996-02-29,2016-01-31,485871.5910555564,498405.4935656066,0.06614688866920138,0.06839908974488584,-0.46256125512252755,-0.35010270530388365,1.0257967387696414,True,1,125
1996-03-31,2016-02-29,481860.2120404173,495211.9704099396,0.06541220816091031,0.06783136281412916,-0.461939095610877,-0.34949945642426317,1.0277087795088637,True,1,124
1996-04-30,2016-03-31,510967.06160133576,526094.22649686,0.07059314508925896,0.07315626039004641,-0.4613065555705541,-0.3488957167156118,1.0296049707159534,True,1,123
1996-05-31,2016-04-30,509372.1188974816,525396.7113032824,0.07031794747221887,0.07303990196889121,-0.460666469833622,-0.34829730736024866,1.0314595004541778,True,1,122
1996-06-30,2016-05-31,514982.8690109835,532092.1780806646,0.07128179622104636,0.07414975431707527,-0.4600257338046976,-0.34771738739099545,1.0332230644924931,True,1,121
1996-07-31,2016-06-30,512819.2197935394,530764.2526641882,0.07091151508312277,0.07393088264519121,-0.4593705597481017,-0.3471301830484559,1.03499290232896,True,1,120
1996-08-31,2016-07-31,527828.8090207526,547362.2307276047,0.07344487312098069,0.07662355967810419,-0.45866631250277035,-0.3464730798453374,1.037007115513629,True,1,119
1996-09-30,2016-08-31,524762.1928530921,545200.9933057077,0.07293390212580553,0.07627814787312293,-0.45795713951598505,-0.34582885795665597,1.0389486909136716,True,1,118
1996-10-31,2016-09-30,521339.6075879089,542535.476090479,0.07235965192116711,0.07585002988304224,-0.4572671919573693,-0.34524052418486306,1.04065654746747,True,1,117
1996-11-30,2016-10-31,508485.25991706597,529973.6537063628,0.0701645061006555,0.07380028304410846,-0.4565778375115921,-0.34467368227650064,1.0422596198615504,True,1,116
1996-12-31,2016-11-30,524151.06939813547,546983.8954664837,0.0728316746776001,0.0765632036794579,-0.4559204853898361,-0.3441825911105001,1.0435615367427684,True,1,115
1997-01-31,2016-12-31,531120.9018028704,555004.254597084,0.07398972651233238,0.07783282700060612,-0.45523294918094537,-0.34365816011552597,1.0449678269357172,True,1,114
1997-02-28,2017-01-31,537989.5918290227,562808.0164164513,0.07511445046547527,0.07904868455843927,-0.4545694768410541,-0.343194077504123,1.0461317931877687,True,1,113
1997-03-31,2017-02-28,556045.632269092,582335.2692213688,0.0779961753120546,0.08201072102203377,-0.45389502129684334,-0.3427298539885394,1.0472796393436181,True,1,112
1997-04-30,2017-03-31,553120.2551526676,580015.0051904434,0.07753643684560108,0.08166458862022341,-0.45317363734036664,-0.3422063271910113,1.0486236940109026,True,1,111
1997-05-31,2017-04-30,555507.9057887946,583136.2649543753,0.07791187128137156,0.08212985674876738,-0.4524754714916337,-0.3417409250900578,1.0497353122748987,True,1,110
1997-06-30,2017-05-31,560194.1141224089,588550.2624635369,0.07864353063185958,0.08293037519065893,-0.451801385610313,-0.3413334349250351,1.0506184331935553,True,1,109
1997-07-31,2017-06-30,560712.2662846051,589499.6647012201,0.0787240110802121,0.08306991296989086,-0.4511409641675176,-0.34096563255558066,1.051340768068739,True,1,108
1997-08-31,2017-07-31,569471.9619720029,598963.4050798801,0.08007219076098848,0.08444737777922029,-0.4505156767347066,-0.340670613941784,1.0517873487673608,True,1,107
1997-09-30,2017-08-31,568219.6946818032,598024.1377708984,0.07988087669897603,0.08431174676004694,-0.44983848952287697,-0.34031003873216337,1.0524523232264684,True,1,106
1997-10-31,2017-09-30,577126.0453553881,607671.6851056204,0.08123146468953091,0.08569376699205922,-0.4491819235016452,-0.3399988079531152,1.052927155161439,True,1,105
1997-11-30,2017-10-31,587482.0473615172,618933.232112827,0.0827730763340424,0.08727663862845336,-0.4484872553339988,-0.33964569887160867,1.053535567414464,True,1,104
1997-12-31,2017-11-30,602494.8227609012,635020.81618313,0.08495521966549058,0.08948355174040823,-0.4478080415425437,-0.3393336659979531,1.0539855152168447,True,1,103
1998-01-31,2017-12-31,606195.8718362555,639160.4788147656,0.08548393394716247,0.09004147818668295,-0.4471253550933624,-0.3390333977974652,1.0543794646417757,True,1,102
1998-02-28,2018-01-31,637709.8817006877,672619.6546766429,0.08984642663645825,0.09441018235751764,-0.44643517912019826,-0.33873895746526717,1.0547424055635697,True,1,101
1998-03-31,2018-02-28,611426.8857541432,644972.283354551,0.08622515638127792,0.09081809478827019,-0.4457774351519126,-0.3385091443887507,1.0548641192953632,True,1,100
1998-04-30,2018-03-31,593344.8985917169,625872.628380054,0.08363252768444629,0.08823625870700358,-0.4451387880313218,-0.3383229773647225,1.0548209479268138,True,1,99
1998-05-31,2018-04-30,593152.9504875105,625625.4999119552,0.08360453874236584,0.0882022862418772,-0.4444938085917628,-0.3381429358767356,1.0547456594420639,True,1,98
1998-06-30,2018-05-31,604806.2303424525,637906.4815859909,0.08528583597505968,0.08987289062578907,-0.4438240091037712,-0.33794287659480926,1.0547286876075936,True,1,97
1998-07-31,2018-06-30,606010.24588523,639088.8231613871,0.0854575014292025,0.09003185460053853,-0.44316732053651653,-0.3377772568735852,1.0545841881399836,True,1,96
1998-08-31,2018-07-31,625892.0963629214,659987.7797588947,0.088238934319683,0.09278948940693077,-0.4424901908999588,-0.3375986025015135,1.0544753378323586,True,1,95
1998-09-30,2018-08-31,642867.952221914,678168.0028151135,0.0905377906803857,0.0951115314570139,-0.4416807724755375,-0.3372533552033443,1.0549102665192651,True,1,94
1998-10-31,2018-09-30,643324.6611548414,678786.7214088866,0.0905987115288569,0.09518935200678902,-0.4409021422677767,-0.33696994748096054,1.0551231165153636,True,1,93
1998-11-30,2018-10-31,596729.7169808198,629587.5658933115,0.08412444434959054,0.08874517229005274,-0.4401662458285083,-0.3367628815987104,1.055063201944655,True,1,92
1998-12-31,2018-11-30,606424.5257546138,639666.1401444544,0.0855164812064022,0.09010935640561635,-0.43945790135425133,-0.33660990550526104,1.0548157486679417,True,1,91
1999-01-31,2018-12-31,549628.3867650195,579520.5881301356,0.07698410876829898,0.08159063382419851,-0.43877502234061794,-0.336507033891552,1.0543862036330662,True,1,90
1999-02-28,2019-01-31,591581.7370518054,623433.5318276167,0.08337505409067614,0.0879003096860076,-0.43810708184606395,-0.3364394216625418,1.053841747946019,True,1,89
1999-03-31,2019-02-28,608289.725697383,640765.1145774637,0.08578147350949417,0.09025667552275007,-0.437404266789146,-0.33634187539418936,1.0533880279546868,True,1,88
1999-04-30,2019-03-31,617897.9594160912,650535.1138606771,0.08713245804890879,0.09155426712294767,-0.43671529226410466,-0.33627820563154476,1.0528196507970795,True,1,87
1999-05-31,2019-04-30,640700.166336641,674109.7333801587,0.09024797684904251,0.09459915920404982,-0.4360393413463256,-0.3362468084635786,1.0521454009205975,True,1,86
1999-06-30,2019-05-31,597883.3172162732,628691.0815935632,0.08429139182395429,0.08862266541857156,-0.435333731781014,-0.3361934314835976,1.0515280548731984,True,1,85
1999-07-31,2019-06-30,637847.4976600272,670227.340355505,0.08986495183865495,0.09410581935459583,-0.4346526717030629,-0.33618672084144696,1.0507642388098484,True,1,84
1999-08-31,2019-07-31,644716.1264042214,677005.2361064163,0.09078402761118265,0.09496507161595757,-0.43393638728689354,-0.33615194241812896,1.0500826772897416,True,1,83
1999-09-30,2019-08-31,632267.4163194386,663507.0632285657,0.08911023781783656,0.09324441636741043,-0.4332026133233192,-0.33611203218733443,1.049408914808515,True,1,82
