label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target
sma|premkt|nextopen|pullback|trail,1296,-0.06609160001583575,-0.37444436898499966,6.021060426387079,0.3765432098765432,-85.65471362052313,-0.39516255145736484,0.6927229279368738,100.0,-34.83827493261455,0.048260164545329685,-0.38278388278390973,0.048260164545329685,0.9691358024691358,0.0,0.030864197530864196,0.4423344907407408,sma,premkt,nextopen,pullback,trail
sma|premkt|trigger|atr|1R,1852,-1.7205953250405626,-2.743089243673469,4.743068484766545,0.31101511879049676,-3186.542541975122,-15.611327488847868,0.0,14.537310924369763,-17.927663734115352,-0.3957035329123504,-1.0,-0.3957035329123504,0.6857451403887689,0.30615550755939525,0.008099352051835854,0.4375846228016045,sma,premkt,trigger,atr,1R
sma|premkt|trigger|atr|2R,1852,-1.6757225493356989,-3.032923398752796,6.119791280929672,0.21976241900647947,-3103.438161369714,-11.783817136406705,0.0,29.0746218487395,-17.927663734115352,-0.3895249262555839,-1.0,-0.3895249262555839,0.7678185745140389,0.18844492440604751,0.04373650107991361,0.4375846228016045,sma,premkt,trigger,atr,2R
sma|premkt|trigger|atr|3R,1852,-1.7196656918349402,-3.1411183187867064,6.999342154072223,0.18250539956803455,-3184.820861278309,-10.573220617726733,0.0,43.61193277310926,-17.927663734115352,-0.39066688706054314,-1.0,-0.39066688706054314,0.8029157667386609,0.12526997840172785,0.07181425485961124,0.4375846228016045,sma,premkt,trigger,atr,3R
sma|premkt|trigger|atr|eod,1852,-1.4404476814945,-3.2630482701521633,13.44683889578341,0.15550755939524838,-2667.709106127814,-4.609966594695856,4.027336783618551e-06,242.1334922526818,-17.927663734115352,-0.3281080196822234,-1.0,-0.3281080196822234,0.8277537796976242,0.0,0.1722462203023758,0.4375846228016045,sma,premkt,trigger,atr,eod
sma|premkt|trigger|atr|trail,1852,-1.5854757924124652,-2.1481248901074776,5.824279686627048,0.21544276457883368,-2936.3011675478856,-11.714881088156009,0.0,167.79949526456082,-16.900542530733198,-0.380199781973958,-0.7112487942700023,-0.380199781973958,0.9956803455723542,0.0,0.004319654427645789,0.4375846228016045,sma,premkt,trigger,atr,trail
sma|premkt|trigger|c20|1R,1897,-1.3421619625275103,-1.7636684303350858,3.4637622502186742,0.28255139694254083,-2546.081242914687,-16.876816067466017,0.0,8.658008658008676,-14.437500000000004,-0.5897005798629416,-1.0,-0.5897005798629416,0.7000527148128625,0.26779124934106485,0.032156035846072746,0.19999999999999976,sma,premkt,trigger,c20,1R
sma|premkt|trigger|c20|2R,1897,-1.4856360870146443,-2.0435069215557045,4.0877050595427855,0.1929362150764365,-2818.2516570667804,-15.82947652011672,0.0,16.736401673640188,-14.437500000000004,-0.6346120189773327,-1.0,-0.6346120189773327,0.7843964153927253,0.1481286241433843,0.06747496046389036,0.19999999999999976,sma,premkt,trigger,c20,2R
sma|premkt|trigger|c20|3R,1897,-1.4533793552282945,-2.1097046413502074,4.6281410356801995,0.1639430680021086,-2757.0606368680747,-13.677479338012619,0.0,23.71166613974076,-14.437500000000004,-0.6314594095940961,-1.0,-0.6314594095940961,0.8107538218239325,0.10279388508170796,0.08645229309435952,0.19999999999999976,sma,premkt,trigger,c20,3R
sma|premkt|trigger|c20|eod,1897,-1.3272749651226023,-2.1857923497267673,8.848953480380173,0.12229836584080127,-2517.840608837577,-6.5328495457724,6.452993694949782e-11,208.53080568720372,-14.437500000000004,-0.5119375329467574,-1.0,-0.5119375329467574,0.8508170795993675,0.0,0.14918292040063258,0.19999999999999976,sma,premkt,trigger,c20,eod
sma|premkt|trigger|c20|trail,1897,-1.3654319212882877,-1.4705882352941124,3.2108184135302125,0.2150764364786505,-2590.2243546838818,-18.522003936381818,0.0,22.448979591836714,-14.437500000000004,-0.5814567738534524,-0.8000000000000036,-0.5814567738534524,0.9773326304691619,0.0,0.022667369530838165,0.19999999999999976,sma,premkt,trigger,c20,trail
